Filename; Timestamp from FTS; Matching Timestamp from TXT; Branch number; Position in branch; Branch length; Branch generation; branchCode; Offset [mm]
BronchoscopyVideo_2_20260106T094213_openCV_1123.mhd; 1767689046340; 1767689046330; 23; 16; 24; 3; 1,1,1; 5.9
BronchoscopyVideo_2_20260106T094213_openCV_1124.mhd; 1767689046440; 1767689046431; 23; 16; 24; 3; 1,1,1; 6.1
BronchoscopyVideo_2_20260106T094213_openCV_1125.mhd; 1767689046540; 1767689046530; 23; 16; 24; 3; 1,1,1; 5.4
BronchoscopyVideo_2_20260106T094213_openCV_1126.mhd; 1767689046640; 1767689046630; 23; 17; 24; 3; 1,1,1; 6.1
BronchoscopyVideo_2_20260106T094213_openCV_1127.mhd; 1767689046740; 1767689046730; 23; 17; 24; 3; 1,1,1; 4.8
BronchoscopyVideo_2_20260106T094213_openCV_1128.mhd; 1767689046840; 1767689046830; 23; 17; 24; 3; 1,1,1; 4.8
BronchoscopyVideo_2_20260106T094213_openCV_1129.mhd; 1767689046940; 1767689046930; 23; 17; 24; 3; 1,1,1; 5.1
BronchoscopyVideo_2_20260106T094213_openCV_1130.mhd; 1767689047040; 1767689047030; 23; 18; 24; 3; 1,1,1; 4.7
BronchoscopyVideo_2_20260106T094213_openCV_1131.mhd; 1767689047140; 1767689047130; 23; 15; 24; 3; 1,1,1; 5.4
BronchoscopyVideo_2_20260106T094213_openCV_1132.mhd; 1767689047240; 1767689047230; 23; 15; 24; 3; 1,1,1; 5.9
BronchoscopyVideo_2_20260106T094213_openCV_1133.mhd; 1767689047340; 1767689047330; 23; 15; 24; 3; 1,1,1; 6.1
BronchoscopyVideo_2_20260106T094213_openCV_1134.mhd; 1767689047440; 1767689047430; 23; 14; 24; 3; 1,1,1; 6.8
BronchoscopyVideo_2_20260106T094213_openCV_1135.mhd; 1767689047540; 1767689047530; 23; 13; 24; 3; 1,1,1; 7.4
BronchoscopyVideo_2_20260106T094213_openCV_1136.mhd; 1767689047640; 1767689047630; 23; 13; 24; 3; 1,1,1; 6.7
BronchoscopyVideo_2_20260106T094213_openCV_1137.mhd; 1767689047740; 1767689047730; 23; 12; 24; 3; 1,1,1; 6.5
BronchoscopyVideo_2_20260106T094213_openCV_1138.mhd; 1767689047840; 1767689047830; 23; 12; 24; 3; 1,1,1; 6.4
BronchoscopyVideo_2_20260106T094213_openCV_1139.mhd; 1767689047940; 1767689047930; 7; 103; 112; 2; 1,1; 5.4
BronchoscopyVideo_2_20260106T094213_openCV_1140.mhd; 1767689048040; 1767689048029; 7; 103; 112; 2; 1,1; 3.8
BronchoscopyVideo_2_20260106T094213_openCV_1141.mhd; 1767689048140; 1767689048128; 7; 104; 112; 2; 1,1; 3.5
BronchoscopyVideo_2_20260106T094213_openCV_1142.mhd; 1767689048240; 1767689048228; 7; 103; 112; 2; 1,1; 3.7
BronchoscopyVideo_2_20260106T094213_openCV_1143.mhd; 1767689048340; 1767689048328; 7; 103; 112; 2; 1,1; 3.6
BronchoscopyVideo_2_20260106T094213_openCV_1144.mhd; 1767689048440; 1767689048428; 7; 99; 112; 2; 1,1; 3
BronchoscopyVideo_2_20260106T094213_openCV_1145.mhd; 1767689048540; 1767689048529; 7; 104; 112; 2; 1,1; 7.3
BronchoscopyVideo_2_20260106T094213_openCV_1146.mhd; 1767689048640; 1767689048629; 7; 86; 112; 2; 1,1; 9.4
BronchoscopyVideo_2_20260106T094213_openCV_1147.mhd; 1767689048740; 1767689048729; 7; 92; 112; 2; 1,1; 9.2
BronchoscopyVideo_2_20260106T094213_openCV_1148.mhd; 1767689048840; 1767689048829; 7; 85; 112; 2; 1,1; 2.4
BronchoscopyVideo_2_20260106T094213_openCV_1149.mhd; 1767689048940; 1767689048928; 7; 100; 112; 2; 1,1; 9.6
BronchoscopyVideo_2_20260106T094213_openCV_1150.mhd; 1767689049040; 1767689049029; 7; 86; 112; 2; 1,1; 4.8
BronchoscopyVideo_2_20260106T094213_openCV_1151.mhd; 1767689049140; 1767689049129; 7; 61; 112; 2; 1,1; 14.4
BronchoscopyVideo_2_20260106T094213_openCV_1152.mhd; 1767689049240; 1767689049278; 7; 99; 112; 2; 1,1; 7.6
BronchoscopyVideo_2_20260106T094213_openCV_1153.mhd; 1767689049340; 1767689049328; 7; 71; 112; 2; 1,1; 15.8
BronchoscopyVideo_2_20260106T094213_openCV_1154.mhd; 1767689049440; 1767689049428; 7; 90; 112; 2; 1,1; 4
BronchoscopyVideo_2_20260106T094213_openCV_1155.mhd; 1767689049540; 1767689049528; 7; 90; 112; 2; 1,1; 4.1
BronchoscopyVideo_2_20260106T094213_openCV_1156.mhd; 1767689049640; 1767689049628; 7; 90; 112; 2; 1,1; 4.5
BronchoscopyVideo_2_20260106T094213_openCV_1157.mhd; 1767689049740; 1767689049728; 7; 91; 112; 2; 1,1; 6.2
BronchoscopyVideo_2_20260106T094213_openCV_1158.mhd; 1767689049840; 1767689049828; 7; 99; 112; 2; 1,1; 11
BronchoscopyVideo_2_20260106T094213_openCV_1159.mhd; 1767689049940; 1767689049928; 7; 99; 112; 2; 1,1; 4.7
BronchoscopyVideo_2_20260106T094213_openCV_1160.mhd; 1767689050040; 1767689050028; 7; 103; 112; 2; 1,1; 3.6
BronchoscopyVideo_2_20260106T094213_openCV_1161.mhd; 1767689050140; 1767689050128; 7; 102; 112; 2; 1,1; 3.5
BronchoscopyVideo_2_20260106T094213_openCV_1162.mhd; 1767689050240; 1767689050252; 7; 100; 112; 2; 1,1; 4
BronchoscopyVideo_2_20260106T094213_openCV_1163.mhd; 1767689050340; 1767689050352; 7; 107; 112; 2; 1,1; 4.1
BronchoscopyVideo_2_20260106T094213_openCV_1164.mhd; 1767689050440; 1767689050452; 7; 111; 112; 2; 1,1; 3.8
BronchoscopyVideo_2_20260106T094213_openCV_1165.mhd; 1767689050540; 1767689050552; 24; 2; 18; 3; 1,1,2; 4.4
BronchoscopyVideo_2_20260106T094213_openCV_1166.mhd; 1767689050706; 1767689050702; 24; 8; 18; 3; 1,1,2; 5.9
BronchoscopyVideo_2_20260106T094213_openCV_1167.mhd; 1767689050806; 1767689050802; 24; 9; 18; 3; 1,1,2; 5.6
BronchoscopyVideo_2_20260106T094213_openCV_1168.mhd; 1767689050906; 1767689050902; 24; 9; 18; 3; 1,1,2; 6.1
BronchoscopyVideo_2_20260106T094213_openCV_1169.mhd; 1767689051006; 1767689051002; 24; 1; 18; 3; 1,1,2; 4.3
BronchoscopyVideo_2_20260106T094213_openCV_1170.mhd; 1767689051107; 1767689051101; 7; 106; 112; 2; 1,1; 4.9
BronchoscopyVideo_2_20260106T094213_openCV_1171.mhd; 1767689051207; 1767689051202; 7; 101; 112; 2; 1,1; 4.6
BronchoscopyVideo_2_20260106T094213_openCV_1172.mhd; 1767689051307; 1767689051302; 7; 100; 112; 2; 1,1; 4.7
BronchoscopyVideo_2_20260106T094213_openCV_1173.mhd; 1767689051407; 1767689051401; 7; 100; 112; 2; 1,1; 3.3
BronchoscopyVideo_2_20260106T094213_openCV_1174.mhd; 1767689051507; 1767689051501; 7; 99; 112; 2; 1,1; 3.5
BronchoscopyVideo_2_20260106T094213_openCV_1175.mhd; 1767689051607; 1767689051602; 7; 104; 112; 2; 1,1; 5.9
BronchoscopyVideo_2_20260106T094213_openCV_1176.mhd; 1767689051706; 1767689051677; 7; 92; 112; 2; 1,1; 3.3
BronchoscopyVideo_2_20260106T094213_openCV_1177.mhd; 1767689051807; 1767689051851; 7; 109; 112; 2; 1,1; 4.4
BronchoscopyVideo_2_20260106T094213_openCV_1178.mhd; 1767689051906; 1767689051901; 7; 109; 112; 2; 1,1; 4.3
BronchoscopyVideo_2_20260106T094213_openCV_1179.mhd; 1767689052007; 1767689052001; 7; 60; 112; 2; 1,1; 20.4
BronchoscopyVideo_2_20260106T094213_openCV_1180.mhd; 1767689052107;-1;-1;-1;-1;-1;-1;-1
BronchoscopyVideo_2_20260106T094213_openCV_1181.mhd; 1767689052207;-1;-1;-1;-1;-1;-1;-1
BronchoscopyVideo_2_20260106T094213_openCV_1182.mhd; 1767689052307; 1767689052325; 7; 96; 112; 2; 1,1; 7.9
BronchoscopyVideo_2_20260106T094213_openCV_1183.mhd; 1767689052407; 1767689052400; 7; 90; 112; 2; 1,1; 4.3
BronchoscopyVideo_2_20260106T094213_openCV_1184.mhd; 1767689052507; 1767689052500; 7; 87; 112; 2; 1,1; 6
BronchoscopyVideo_2_20260106T094213_openCV_1185.mhd; 1767689052607; 1767689052600; 7; 95; 112; 2; 1,1; 6.9
BronchoscopyVideo_2_20260106T094213_openCV_1186.mhd; 1767689052707; 1767689052676; 7; 89; 112; 2; 1,1; 15.4
BronchoscopyVideo_2_20260106T094213_openCV_1187.mhd; 1767689052806;-1;-1;-1;-1;-1;-1;-1
BronchoscopyVideo_2_20260106T094213_openCV_1188.mhd; 1767689052907; 1767689052925; 7; 98; 112; 2; 1,1; 2.3
BronchoscopyVideo_2_20260106T094213_openCV_1189.mhd; 1767689053007; 1767689053000; 7; 97; 112; 2; 1,1; 7.8
BronchoscopyVideo_2_20260106T094213_openCV_1190.mhd; 1767689053106; 1767689053100; 7; 96; 112; 2; 1,1; 3.4
BronchoscopyVideo_2_20260106T094213_openCV_1191.mhd; 1767689053207; 1767689053200; 7; 98; 112; 2; 1,1; 3
BronchoscopyVideo_2_20260106T094213_openCV_1192.mhd; 1767689053307; 1767689053300; 7; 100; 112; 2; 1,1; 2.8
BronchoscopyVideo_2_20260106T094213_openCV_1193.mhd; 1767689053407; 1767689053400; 7; 102; 112; 2; 1,1; 2.7
BronchoscopyVideo_2_20260106T094213_openCV_1194.mhd; 1767689053507; 1767689053500; 7; 106; 112; 2; 1,1; 2.7
BronchoscopyVideo_2_20260106T094213_openCV_1195.mhd; 1767689053607; 1767689053600; 7; 107; 112; 2; 1,1; 2.7
BronchoscopyVideo_2_20260106T094213_openCV_1196.mhd; 1767689053707; 1767689053700; 7; 108; 112; 2; 1,1; 2.9
BronchoscopyVideo_2_20260106T094213_openCV_1197.mhd; 1767689053807; 1767689053800; 7; 108; 112; 2; 1,1; 2.4
BronchoscopyVideo_2_20260106T094213_openCV_1198.mhd; 1767689053907; 1767689053900; 7; 106; 112; 2; 1,1; 2.3
BronchoscopyVideo_2_20260106T094213_openCV_1199.mhd; 1767689054007; 1767689053999; 7; 111; 112; 2; 1,1; 2.2
BronchoscopyVideo_2_20260106T094213_openCV_1200.mhd; 1767689054107; 1767689054099; 24; 2; 18; 3; 1,1,2; 2.7
BronchoscopyVideo_2_20260106T094213_openCV_1201.mhd; 1767689054207; 1767689054200; 24; 3; 18; 3; 1,1,2; 2.1
BronchoscopyVideo_2_20260106T094213_openCV_1202.mhd; 1767689054307; 1767689054298; 24; 7; 18; 3; 1,1,2; 3
BronchoscopyVideo_2_20260106T094213_openCV_1203.mhd; 1767689054407; 1767689054398; 24; 7; 18; 3; 1,1,2; 3.4
BronchoscopyVideo_2_20260106T094213_openCV_1204.mhd; 1767689054507; 1767689054498; 24; 7; 18; 3; 1,1,2; 3.2
BronchoscopyVideo_2_20260106T094213_openCV_1205.mhd; 1767689054607; 1767689054599; 24; 6; 18; 3; 1,1,2; 3
BronchoscopyVideo_2_20260106T094213_openCV_1206.mhd; 1767689054707; 1767689054698; 24; 7; 18; 3; 1,1,2; 3.6
BronchoscopyVideo_2_20260106T094213_openCV_1207.mhd; 1767689054807; 1767689054798; 24; 7; 18; 3; 1,1,2; 3.7
BronchoscopyVideo_2_20260106T094213_openCV_1208.mhd; 1767689054907; 1767689054898; 24; 8; 18; 3; 1,1,2; 4.2
BronchoscopyVideo_2_20260106T094213_openCV_1209.mhd; 1767689055007; 1767689054998; 24; 9; 18; 3; 1,1,2; 3.8
BronchoscopyVideo_2_20260106T094213_openCV_1210.mhd; 1767689055107; 1767689055098; 24; 9; 18; 3; 1,1,2; 3.6
BronchoscopyVideo_2_20260106T094213_openCV_1211.mhd; 1767689055207; 1767689055198; 24; 12; 18; 3; 1,1,2; 4.7
BronchoscopyVideo_2_20260106T094213_openCV_1212.mhd; 1767689055306; 1767689055298; 24; 14; 18; 3; 1,1,2; 5.5
BronchoscopyVideo_2_20260106T094213_openCV_1213.mhd; 1767689055407; 1767689055398; 24; 13; 18; 3; 1,1,2; 5.7
BronchoscopyVideo_2_20260106T094213_openCV_1214.mhd; 1767689055507; 1767689055498; 24; 11; 18; 3; 1,1,2; 5.4
BronchoscopyVideo_2_20260106T094213_openCV_1215.mhd; 1767689055607; 1767689055598; 24; 11; 18; 3; 1,1,2; 5
BronchoscopyVideo_2_20260106T094213_openCV_1216.mhd; 1767689055706; 1767689055698; 24; 10; 18; 3; 1,1,2; 4.5
BronchoscopyVideo_2_20260106T094213_openCV_1217.mhd; 1767689055807; 1767689055798; 24; 6; 18; 3; 1,1,2; 4
BronchoscopyVideo_2_20260106T094213_openCV_1218.mhd; 1767689055907; 1767689055898; 24; 6; 18; 3; 1,1,2; 3.5
BronchoscopyVideo_2_20260106T094213_openCV_1219.mhd; 1767689056007; 1767689055998; 24; 6; 18; 3; 1,1,2; 2.8
BronchoscopyVideo_2_20260106T094213_openCV_1220.mhd; 1767689056107; 1767689056098; 24; 6; 18; 3; 1,1,2; 2.9
BronchoscopyVideo_2_20260106T094213_openCV_1221.mhd; 1767689056207; 1767689056198; 24; 5; 18; 3; 1,1,2; 2.8
BronchoscopyVideo_2_20260106T094213_openCV_1222.mhd; 1767689056307; 1767689056298; 24; 4; 18; 3; 1,1,2; 2.6
BronchoscopyVideo_2_20260106T094213_openCV_1223.mhd; 1767689056407; 1767689056398; 23; 2; 24; 3; 1,1,1; 2.4
BronchoscopyVideo_2_20260106T094213_openCV_1224.mhd; 1767689056506; 1767689056498; 7; 99; 112; 2; 1,1; 12.3
BronchoscopyVideo_2_20260106T094213_openCV_1225.mhd; 1767689056607; 1767689056598; 7; 100; 112; 2; 1,1; 5.1
BronchoscopyVideo_2_20260106T094213_openCV_1226.mhd; 1767689056707; 1767689056697; 7; 95; 112; 2; 1,1; 4.3
BronchoscopyVideo_2_20260106T094213_openCV_1227.mhd; 1767689056807; 1767689056797; 7; 93; 112; 2; 1,1; 1.1
BronchoscopyVideo_2_20260106T094213_openCV_1228.mhd; 1767689056907; 1767689056897; 7; 94; 112; 2; 1,1; 2.4
BronchoscopyVideo_2_20260106T094213_openCV_1229.mhd; 1767689057007; 1767689056996; 7; 95; 112; 2; 1,1; 2.4
BronchoscopyVideo_2_20260106T094213_openCV_1230.mhd; 1767689057106; 1767689057097; 7; 96; 112; 2; 1,1; 2.1
BronchoscopyVideo_2_20260106T094213_openCV_1231.mhd; 1767689057207; 1767689057197; 7; 95; 112; 2; 1,1; 1.8
BronchoscopyVideo_2_20260106T094213_openCV_1232.mhd; 1767689057307; 1767689057297; 24; 6; 18; 3; 1,1,2; 20.7
BronchoscopyVideo_2_20260106T094213_openCV_1233.mhd; 1767689057407; 1767689057397; 7; 107; 112; 2; 1,1; 2.5
BronchoscopyVideo_2_20260106T094213_openCV_1234.mhd; 1767689057506; 1767689057497; 7; 103; 112; 2; 1,1; 7.4
BronchoscopyVideo_2_20260106T094213_openCV_1235.mhd; 1767689057607; 1767689057597; 23; 13; 24; 3; 1,1,1; 5.7
BronchoscopyVideo_2_20260106T094213_openCV_1236.mhd; 1767689057707; 1767689057697; 7; 102; 112; 2; 1,1; 3.4
BronchoscopyVideo_2_20260106T094213_openCV_1237.mhd; 1767689057807; 1767689057796; 7; 102; 112; 2; 1,1; 3
BronchoscopyVideo_2_20260106T094213_openCV_1238.mhd; 1767689057907; 1767689057896; 7; 102; 112; 2; 1,1; 2.4
BronchoscopyVideo_2_20260106T094213_openCV_1239.mhd; 1767689058007; 1767689057996; 7; 104; 112; 2; 1,1; 1.5
BronchoscopyVideo_2_20260106T094213_openCV_1240.mhd; 1767689058107; 1767689058096; 7; 104; 112; 2; 1,1; 1.5
BronchoscopyVideo_2_20260106T094213_openCV_1241.mhd; 1767689058207; 1767689058196; 7; 103; 112; 2; 1,1; 1.3
BronchoscopyVideo_2_20260106T094213_openCV_1242.mhd; 1767689058307; 1767689058296; 7; 104; 112; 2; 1,1; 1.6
BronchoscopyVideo_2_20260106T094213_openCV_1243.mhd; 1767689058407; 1767689058396; 7; 106; 112; 2; 1,1; 1.6
BronchoscopyVideo_2_20260106T094213_openCV_1244.mhd; 1767689058507; 1767689058496; 7; 103; 112; 2; 1,1; 2.9
BronchoscopyVideo_2_20260106T094213_openCV_1245.mhd; 1767689058606; 1767689058596; 7; 101; 112; 2; 1,1; 3.1
BronchoscopyVideo_2_20260106T094213_openCV_1246.mhd; 1767689058707; 1767689058695; 7; 102; 112; 2; 1,1; 2
BronchoscopyVideo_2_20260106T094213_openCV_1247.mhd; 1767689058806; 1767689058795; 7; 104; 112; 2; 1,1; 2
BronchoscopyVideo_2_20260106T094213_openCV_1248.mhd; 1767689058906; 1767689058895; 7; 99; 112; 2; 1,1; 3.7
BronchoscopyVideo_2_20260106T094213_openCV_1249.mhd; 1767689059006; 1767689058995; 7; 100; 112; 2; 1,1; 2.6
BronchoscopyVideo_2_20260106T094213_openCV_1250.mhd; 1767689059107; 1767689059095; 7; 105; 112; 2; 1,1; 1.5
BronchoscopyVideo_2_20260106T094213_openCV_1251.mhd; 1767689059207; 1767689059195; 7; 103; 112; 2; 1,1; 2.2
BronchoscopyVideo_2_20260106T094213_openCV_1252.mhd; 1767689059307; 1767689059295; 7; 106; 112; 2; 1,1; 2.9
BronchoscopyVideo_2_20260106T094213_openCV_1253.mhd; 1767689059407; 1767689059395; 7; 111; 112; 2; 1,1; 2.7
BronchoscopyVideo_2_20260106T094213_openCV_1254.mhd; 1767689059507; 1767689059495; 24; 6; 18; 3; 1,1,2; 3.3
BronchoscopyVideo_2_20260106T094213_openCV_1255.mhd; 1767689059607; 1767689059595; 24; 9; 18; 3; 1,1,2; 0.9
BronchoscopyVideo_2_20260106T094213_openCV_1256.mhd; 1767689059707; 1767689059695; 24; 10; 18; 3; 1,1,2; 1.1
BronchoscopyVideo_2_20260106T094213_openCV_1257.mhd; 1767689059807; 1767689059795; 24; 13; 18; 3; 1,1,2; 1.3
BronchoscopyVideo_2_20260106T094213_openCV_1258.mhd; 1767689059907; 1767689059895; 23; 15; 24; 3; 1,1,1; 6
BronchoscopyVideo_2_20260106T094213_openCV_1259.mhd; 1767689060007; 1767689059995; 24; 10; 18; 3; 1,1,2; 4.1
BronchoscopyVideo_2_20260106T094213_openCV_1260.mhd; 1767689060107; 1767689060095; 23; 9; 24; 3; 1,1,1; 7.1
BronchoscopyVideo_2_20260106T094213_openCV_1261.mhd; 1767689060207; 1767689060195; 23; 1; 24; 3; 1,1,1; 4.1
BronchoscopyVideo_2_20260106T094213_openCV_1262.mhd; 1767689060307; 1767689060295; 23; 3; 24; 3; 1,1,1; 5.8
BronchoscopyVideo_2_20260106T094213_openCV_1263.mhd; 1767689060407; 1767689060395; 53; 11; 31; 4; 1,1,2,1; 7.2
BronchoscopyVideo_2_20260106T094213_openCV_1264.mhd; 1767689060507; 1767689060469; 21; 6; 9; 5; 1,1,2,2,2; 22.3
BronchoscopyVideo_2_20260106T094213_openCV_1265.mhd; 1767689060607; 1767689060595; 24; 9; 18; 3; 1,1,2; 3.5
BronchoscopyVideo_2_20260106T094213_openCV_1266.mhd; 1767689060707; 1767689060695; 7; 103; 112; 2; 1,1; 4.3
BronchoscopyVideo_2_20260106T094213_openCV_1267.mhd; 1767689060807;-1;-1;-1;-1;-1;-1;-1
BronchoscopyVideo_2_20260106T094213_openCV_1268.mhd; 1767689060907;-1;-1;-1;-1;-1;-1;-1
BronchoscopyVideo_2_20260106T094213_openCV_1269.mhd; 1767689061007;-1;-1;-1;-1;-1;-1;-1
BronchoscopyVideo_2_20260106T094213_openCV_1270.mhd; 1767689061107; 1767689061118; 54; 11; 39; 4; 1,1,2,2; 12.8
BronchoscopyVideo_2_20260106T094213_openCV_1271.mhd; 1767689061207; 1767689061219; 21; 5; 9; 5; 1,1,2,2,2; 19.1
BronchoscopyVideo_2_20260106T094213_openCV_1272.mhd; 1767689061307; 1767689061318; 24; 16; 18; 3; 1,1,2; 3.7
BronchoscopyVideo_2_20260106T094213_openCV_1273.mhd; 1767689061407; 1767689061418; 24; 16; 18; 3; 1,1,2; 13.7
BronchoscopyVideo_2_20260106T094213_openCV_1274.mhd; 1767689061507; 1767689061518; 24; 11; 18; 3; 1,1,2; 6.1
BronchoscopyVideo_2_20260106T094213_openCV_1275.mhd; 1767689061607; 1767689061618; 23; 10; 24; 3; 1,1,1; 6.1
BronchoscopyVideo_2_20260106T094213_openCV_1276.mhd; 1767689061707; 1767689061718; 53; 4; 31; 4; 1,1,2,1; 13.9
BronchoscopyVideo_2_20260106T094213_openCV_1277.mhd; 1767689061807; 1767689061818; 24; 12; 18; 3; 1,1,2; 4.8
BronchoscopyVideo_2_20260106T094213_openCV_1278.mhd; 1767689061907; 1767689061918; 24; 11; 18; 3; 1,1,2; 5.7
BronchoscopyVideo_2_20260106T094213_openCV_1279.mhd; 1767689062007; 1767689062018; 24; 8; 18; 3; 1,1,2; 1.8
BronchoscopyVideo_2_20260106T094213_openCV_1280.mhd; 1767689062107; 1767689062118; 24; 18; 18; 3; 1,1,2; 7.5
BronchoscopyVideo_2_20260106T094213_openCV_1281.mhd; 1767689062207; 1767689062218; 24; 10; 18; 3; 1,1,2; 6
BronchoscopyVideo_2_20260106T094213_openCV_1282.mhd; 1767689062307; 1767689062318; 23; 9; 24; 3; 1,1,1; 3.5
BronchoscopyVideo_2_20260106T094213_openCV_1283.mhd; 1767689062407; 1767689062417; 96; 5; 15; 5; 1,1,1,1,2; 10.3
BronchoscopyVideo_2_20260106T094213_openCV_1284.mhd; 1767689062507; 1767689062517; 24; 2; 18; 3; 1,1,2; 1.9
BronchoscopyVideo_2_20260106T094213_openCV_1285.mhd; 1767689062607; 1767689062617; 7; 110; 112; 2; 1,1; 5.9
BronchoscopyVideo_2_20260106T094213_openCV_1286.mhd; 1767689062707; 1767689062717; 24; 6; 18; 3; 1,1,2; 1.8
BronchoscopyVideo_2_20260106T094213_openCV_1287.mhd; 1767689062807; 1767689062817; 24; 3; 18; 3; 1,1,2; 4.9
BronchoscopyVideo_2_20260106T094213_openCV_1288.mhd; 1767689062907; 1767689062917; 24; 9; 18; 3; 1,1,2; 3.5
BronchoscopyVideo_2_20260106T094213_openCV_1289.mhd; 1767689063007; 1767689063017; 54; 1; 39; 4; 1,1,2,2; 2.4
BronchoscopyVideo_2_20260106T094213_openCV_1290.mhd; 1767689063107; 1767689063117; 24; 15; 18; 3; 1,1,2; 2.7
BronchoscopyVideo_2_20260106T094213_openCV_1291.mhd; 1767689063207; 1767689063217; 53; 23; 31; 4; 1,1,2,1; 14.1
BronchoscopyVideo_2_20260106T094213_openCV_1292.mhd; 1767689063307; 1767689063317; 53; 2; 31; 4; 1,1,2,1; 1.2
BronchoscopyVideo_2_20260106T094213_openCV_1293.mhd; 1767689063407; 1767689063392; 53; 7; 31; 4; 1,1,2,1; 3.2
BronchoscopyVideo_2_20260106T094213_openCV_1294.mhd; 1767689063507; 1767689063517; 54; 3; 39; 4; 1,1,2,2; 2.7
BronchoscopyVideo_2_20260106T094213_openCV_1295.mhd; 1767689063607;-1;-1;-1;-1;-1;-1;-1
BronchoscopyVideo_2_20260106T094213_openCV_1296.mhd; 1767689063707;-1;-1;-1;-1;-1;-1;-1
BronchoscopyVideo_2_20260106T094213_openCV_1297.mhd; 1767689063807; 1767689063816; 7; 110; 112; 2; 1,1; 4.3
BronchoscopyVideo_2_20260106T094213_openCV_1298.mhd; 1767689063907; 1767689063916; 7; 109; 112; 2; 1,1; 5
BronchoscopyVideo_2_20260106T094213_openCV_1299.mhd; 1767689064007; 1767689064016; 7; 105; 112; 2; 1,1; 2.7
BronchoscopyVideo_2_20260106T094213_openCV_1300.mhd; 1767689064107; 1767689064116; 7; 105; 112; 2; 1,1; 2.6
BronchoscopyVideo_2_20260106T094213_openCV_1301.mhd; 1767689064207; 1767689064215; 7; 103; 112; 2; 1,1; 2
BronchoscopyVideo_2_20260106T094213_openCV_1302.mhd; 1767689064307; 1767689064316; 7; 104; 112; 2; 1,1; 3.1
BronchoscopyVideo_2_20260106T094213_openCV_1303.mhd; 1767689064407; 1767689064415; 7; 106; 112; 2; 1,1; 3.6
BronchoscopyVideo_2_20260106T094213_openCV_1304.mhd; 1767689064507; 1767689064515; 7; 108; 112; 2; 1,1; 2.8
BronchoscopyVideo_2_20260106T094213_openCV_1305.mhd; 1767689064607; 1767689064641; 7; 106; 112; 2; 1,1; 1.1
BronchoscopyVideo_2_20260106T094213_openCV_1306.mhd; 1767689064707; 1767689064715; 7; 105; 112; 2; 1,1; 2.4
BronchoscopyVideo_2_20260106T094213_openCV_1307.mhd; 1767689064807; 1767689064815; 7; 103; 112; 2; 1,1; 0.9
BronchoscopyVideo_2_20260106T094213_openCV_1308.mhd; 1767689064907; 1767689064915; 7; 107; 112; 2; 1,1; 1.7
BronchoscopyVideo_2_20260106T094213_openCV_1309.mhd; 1767689065007; 1767689065015; 7; 106; 112; 2; 1,1; 3.4
BronchoscopyVideo_2_20260106T094213_openCV_1310.mhd; 1767689065107; 1767689065115; 7; 106; 112; 2; 1,1; 3.4
BronchoscopyVideo_2_20260106T094213_openCV_1311.mhd; 1767689065207; 1767689065215; 7; 106; 112; 2; 1,1; 3.6
BronchoscopyVideo_2_20260106T094213_openCV_1312.mhd; 1767689065307; 1767689065315; 7; 107; 112; 2; 1,1; 4
BronchoscopyVideo_2_20260106T094213_openCV_1313.mhd; 1767689065407; 1767689065415; 7; 109; 112; 2; 1,1; 4
BronchoscopyVideo_2_20260106T094213_openCV_1314.mhd; 1767689065507; 1767689065515; 24; 3; 18; 3; 1,1,2; 4.5
BronchoscopyVideo_2_20260106T094213_openCV_1315.mhd; 1767689065607; 1767689065615; 24; 4; 18; 3; 1,1,2; 4.9
BronchoscopyVideo_2_20260106T094213_openCV_1316.mhd; 1767689065707; 1767689065715; 24; 7; 18; 3; 1,1,2; 5.1
BronchoscopyVideo_2_20260106T094213_openCV_1317.mhd; 1767689065807; 1767689065815; 24; 9; 18; 3; 1,1,2; 6.7
BronchoscopyVideo_2_20260106T094213_openCV_1318.mhd; 1767689065907; 1767689065914; 24; 10; 18; 3; 1,1,2; 7.5
BronchoscopyVideo_2_20260106T094213_openCV_1319.mhd; 1767689066007; 1767689066014; 24; 11; 18; 3; 1,1,2; 7.7
BronchoscopyVideo_2_20260106T094213_openCV_1320.mhd; 1767689066107; 1767689066114; 24; 11; 18; 3; 1,1,2; 7.9
BronchoscopyVideo_2_20260106T094213_openCV_1321.mhd; 1767689066207; 1767689066215; 24; 11; 18; 3; 1,1,2; 7.7
BronchoscopyVideo_2_20260106T094213_openCV_1322.mhd; 1767689066307; 1767689066314; 24; 11; 18; 3; 1,1,2; 8.1
BronchoscopyVideo_2_20260106T094213_openCV_1323.mhd; 1767689066407; 1767689066413; 24; 11; 18; 3; 1,1,2; 7.8
BronchoscopyVideo_2_20260106T094213_openCV_1324.mhd; 1767689066507; 1767689066513; 24; 10; 18; 3; 1,1,2; 8.1
BronchoscopyVideo_2_20260106T094213_openCV_1325.mhd; 1767689066607; 1767689066613; 24; 10; 18; 3; 1,1,2; 8.2
BronchoscopyVideo_2_20260106T094213_openCV_1326.mhd; 1767689066707; 1767689066713; 24; 9; 18; 3; 1,1,2; 8.5
BronchoscopyVideo_2_20260106T094213_openCV_1327.mhd; 1767689066807; 1767689066813; 24; 6; 18; 3; 1,1,2; 9.1
BronchoscopyVideo_2_20260106T094213_openCV_1328.mhd; 1767689066907; 1767689066913; 7; 109; 112; 2; 1,1; 7.1
